label,CMID,CMName,long,lat
"""LANGUAGE""","""SM229038""","""Colombian Sign Language""",-75.4464,5.3353
"""LANGUAGE""","""SM229038""","""Colombian Sign Language""",-75.4464,5.3353
"""LANGUAGE""","""SM229039""","""Colonia Tovar German""",-67.2579,10.4853
"""LANGUAGE""","""SM229039""","""Colonia Tovar German""",-67.2579,10.4853
"""LANGUAGE""","""SM229041""","""Tsafiki""",-79.2347,-0.2118
"""LANGUAGE""","""SM229041""","""Tsafiki""",-79.2347,-0.2118
"""LANGUAGE""","""SM229044""","""Columbia-Wenatchi""",-118.454,48.217
"""LANGUAGE""","""SM229044""","""Columbia-Wenatchi""",-118.454,48.217
"""LANGUAGE""","""SM229047""","""Comanche""",-101,34
"""LANGUAGE""","""SM229047""","""Comanche""",-101,34
"""LANGUAGE""","""SM229048""","""Comaltepec Chinantec""",-96.445,17.5909
"""LANGUAGE""","""SM229048""","""Comaltepec Chinantec""",-96.445,17.5909
"""LANGUAGE""","""SM229049""","""Comecrudan""",-98.4667,26.1333
"""LANGUAGE""","""SM229049""","""Comecrudan""",-98.4667,26.1333
"""LANGUAGE""","""SM229056""","""Como Karim""",10.816,8.866
"""LANGUAGE""","""SM229056""","""Como Karim""",10.816,8.866
"""LANGUAGE""","""SM229057""","""Comox""",-124.967,49.7233
"""LANGUAGE""","""SM229057""","""Comox""",-124.967,49.7233
"""LANGUAGE""","""SM229060""","""Con""",100.904,20.6442
"""LANGUAGE""","""SM229060""","""Con""",100.904,20.6442
"""LANGUAGE""","""SM229065""","""Condamine-Upper Clarence Bandjalang""",152.1513,-28.2896
"""LANGUAGE""","""SM229065""","""Condamine-Upper Clarence Bandjalang""",152.1513,-28.2896
"""LANGUAGE""","""SM229066""","""Congo Swahili""",27.4196,-7.2692
"""LANGUAGE""","""SM229066""","""Congo Swahili""",27.4196,-7.2692
"""LANGUAGE""","""SM229074""","""Côông""",102.759,22.3311
"""LANGUAGE""","""SM229074""","""Côông""",102.759,22.3311
"""LANGUAGE""","""SM229076""","""Hanis""",-124.16,43.4413
"""LANGUAGE""","""SM229076""","""Hanis""",-124.16,43.4413
"""LANGUAGE""","""SM229077""","""Copainalá Zoque""",-93.3183,17.2157
"""LANGUAGE""","""SM229077""","""Copainalá Zoque""",-93.3183,17.2157
"""LANGUAGE""","""SM229078""","""Copala Triqui""",-97.9826,17.1541
"""LANGUAGE""","""SM229078""","""Copala Triqui""",-97.9826,17.1541
"""LANGUAGE""","""SM229082""","""Coptic""",31.2053,29.472
"""LANGUAGE""","""SM229082""","""Coptic""",31.2053,29.472
"""LANGUAGE""","""SM229083""","""Coquille""",-119.605,44.5177
"""LANGUAGE""","""SM229083""","""Coquille""",-119.605,44.5177
"""LANGUAGE""","""SM229101""","""Cori""",8.06,9.59
"""LANGUAGE""","""SM229101""","""Cori""",8.06,9.59
"""LANGUAGE""","""SM229103""","""Cornish""",-4.1862,50.5233
"""LANGUAGE""","""SM229103""","""Cornish""",-4.1862,50.5233
"""LANGUAGE""","""SM229105""","""Corongo Ancash Quechua""",-77.9864,-8.5765
"""LANGUAGE""","""SM229105""","""Corongo Ancash Quechua""",-77.9864,-8.5765
"""LANGUAGE""","""SM229106""","""Koropó""",-42.716,-21.3907
"""LANGUAGE""","""SM229106""","""Koropó""",-42.716,-21.3907
"""LANGUAGE""","""SM229107""","""Coroado-Puri""",-43.612,-20.264
"""LANGUAGE""","""SM229107""","""Coroado-Puri""",-43.612,-20.264
"""LANGUAGE""","""SM229110""","""Corsican""",9.2554,41.7
"""LANGUAGE""","""SM229110""","""Corsican""",9.2554,41.7
"""LANGUAGE""","""SM229112""","""Cosao""",101.5667,21.6167
"""LANGUAGE""","""SM229112""","""Cosao""",101.5667,21.6167
"""LANGUAGE""","""SM229113""","""Costa Rican Sign Language""",-84.118,9.8943
"""LANGUAGE""","""SM229113""","""Costa Rican Sign Language""",-84.118,9.8943
"""LANGUAGE""","""SM229116""","""Cotabato Manobo""",124.234,6.3942
"""LANGUAGE""","""SM229116""","""Cotabato Manobo""",124.234,6.3942
"""LANGUAGE""","""SM229119""","""Cotoxo""",-41.5,-15
"""LANGUAGE""","""SM229119""","""Cotoxo""",-41.5,-15
"""LANGUAGE""","""SM229120""","""Cotoname""",-97.3956,25.9116
"""LANGUAGE""","""SM229120""","""Cotoname""",-97.3956,25.9116
"""LANGUAGE""","""SM229125""","""Cowlitz""",-122.917,46.4167
"""LANGUAGE""","""SM229125""","""Cowlitz""",-122.917,46.4167
"""LANGUAGE""","""SM229126""","""Coxima""",-72.0833,6.0833
"""LANGUAGE""","""SM229126""","""Coxima""",-72.0833,6.0833
"""LANGUAGE""","""SM229127""","""Coyaima""",-73,11.3333
"""LANGUAGE""","""SM229127""","""Coyaima""",-73,11.3333
"""LANGUAGE""","""SM229128""","""Coyotepec Popoloca""",-97.6258,18.3814
"""LANGUAGE""","""SM229128""","""Coyotepec Popoloca""",-97.6258,18.3814
"""LANGUAGE""","""SM229129""","""Coyutla Totonac""",-97.6852,20.5447
"""LANGUAGE""","""SM229129""","""Coyutla Totonac""",-97.6852,20.5447
"""LANGUAGE""","""SM229131""","""Creek""",-87.5,31
"""LANGUAGE""","""SM229131""","""Creek""",-87.5,31
"""LANGUAGE""","""SM229134""","""Guyanese Creole English""",-62,9
"""LANGUAGE""","""SM229134""","""Guyanese Creole English""",-62,9
"""LANGUAGE""","""SM229139""","""Crimean Gothic""",34.4,45.3
"""LANGUAGE""","""SM229139""","""Crimean Gothic""",34.4,45.3
"""LANGUAGE""","""SM229141""","""Crimean Tatar""",34.08,45
"""LANGUAGE""","""SM229141""","""Crimean Tatar""",34.08,45
"""LANGUAGE""","""SM229145""","""Croatian Sign Language""",16.796,45.502
"""LANGUAGE""","""SM229145""","""Croatian Sign Language""",16.796,45.502
"""DIALECT""","""SM229146""","""Croatian Standard""",15.982,45.555
"""DIALECT""","""SM229146""","""Croatian Standard""",15.982,45.555
"""LANGUAGE""","""SM229149""","""Cross River Mbembe""",8.2359,6.1693
"""LANGUAGE""","""SM229149""","""Cross River Mbembe""",8.2359,6.1693
"""LANGUAGE""","""SM229150""","""Crow""",-107.874,45.368
"""LANGUAGE""","""SM229150""","""Crow""",-107.874,45.368
"""LANGUAGE""","""SM229151""","""Cruzeño""",-119.864,34.0465
"""LANGUAGE""","""SM229151""","""Cruzeño""",-119.864,34.0465
"""LANGUAGE""","""SM229154""","""Cua""",108.431,15.1688
"""LANGUAGE""","""SM229154""","""Cua""",108.431,15.1688
"""DIALECT""","""SM229155""","""Cuatzoquitengo""",-98.6155,17.2884
"""DIALECT""","""SM229155""","""Cuatzoquitengo""",-98.6155,17.2884
"""LANGUAGE""","""SM229157""","""Cuba Sign Language""",-79.209,22.061
"""LANGUAGE""","""SM229157""","""Cuba Sign Language""",-79.209,22.061
"""LANGUAGE""","""SM229158""","""Cuba""",4.6846,10.2607
"""LANGUAGE""","""SM229158""","""Cuba""",4.6846,10.2607
"""LANGUAGE""","""SM229159""","""Cubeo""",-70.1939,1.3238
"""LANGUAGE""","""SM229159""","""Cubeo""",-70.1939,1.3238
"""LANGUAGE""","""SM229162""","""Cueva""",-78.1846,8.2682
"""LANGUAGE""","""SM229162""","""Cueva""",-78.1846,8.2682
"""LANGUAGE""","""SM229164""","""Cuiba""",-69.8197,6.1983
"""LANGUAGE""","""SM229164""","""Cuiba""",-69.8197,6.1983
"""LANGUAGE""","""SM229167""","""Cuitlatec""",-100.5,18.1
"""LANGUAGE""","""SM229167""","""Cuitlatec""",-100.5,18.1
"""LANGUAGE""","""SM229168""","""Culina""",-70.6648,-8.5527
"""LANGUAGE""","""SM229168""","""Culina""",-70.6648,-8.5527
"""LANGUAGE""","""SM229169""","""Culli""",-78.1165,-7.8786
"""LANGUAGE""","""SM229169""","""Culli""",-78.1165,-7.8786
"""LANGUAGE""","""SM229170""","""Cumanagoto""",-63.018,10.209
"""LANGUAGE""","""SM229170""","""Cumanagoto""",-63.018,10.209
"""LANGUAGE""","""SM229171""","""Cumeral""",-69.5,2.8333
"""LANGUAGE""","""SM229171""","""Cumeral""",-69.5,2.8333
"""LANGUAGE""","""SM229172""","""Cuneiform Luwian""",36,38
"""LANGUAGE""","""SM229172""","""Cuneiform Luwian""",36,38
"""LANGUAGE""","""SM229173""","""Chung""",10.4104,6.5969
"""LANGUAGE""","""SM229173""","""Chung""",10.4104,6.5969
"""LANGUAGE""","""SM229175""","""Cun""",108.743,19.2182
"""LANGUAGE""","""SM229175""","""Cun""",108.743,19.2182
"""LANGUAGE""","""SM229180""","""Cupeño""",-116.515,33.3148
"""LANGUAGE""","""SM229180""","""Cupeño""",-116.515,33.3148
"""LANGUAGE""","""SM229184""","""Kueretu""",-70.3059,-1.046
"""LANGUAGE""","""SM229184""","""Kueretu""",-70.3059,-1.046
"""LANGUAGE""","""SM229186""","""Curripaco""",-67.5028,0.6962
"""LANGUAGE""","""SM229186""","""Curripaco""",-67.5028,0.6962
"""LANGUAGE""","""SM229190""","""Cusco Quechua""",-71.7663,-14.0853
"""LANGUAGE""","""SM229190""","""Cusco Quechua""",-71.7663,-14.0853
"""LANGUAGE""","""SM229192""","""Cutchi-Swahili""",38.6217,-3.1391
"""LANGUAGE""","""SM229192""","""Cutchi-Swahili""",38.6217,-3.1391
"""LANGUAGE""","""SM229194""","""Cuvok""",14.0006,10.6448
"""LANGUAGE""","""SM229194""","""Cuvok""",14.0006,10.6448
"""LANGUAGE""","""SM229196""","""Cuyamecalco Mixtec""",-96.7314,18.0821
"""LANGUAGE""","""SM229196""","""Cuyamecalco Mixtec""",-96.7314,18.0821
"""LANGUAGE""","""SM229197""","""Cuyonon""",119.3,10.3201
"""LANGUAGE""","""SM229197""","""Cuyonon""",119.3,10.3201
"""LANGUAGE""","""SM229198""","""Cwi Bwamu""",-2.9512,11.4182
"""LANGUAGE""","""SM229198""","""Cwi Bwamu""",-2.9512,11.4182
"""LANGUAGE""","""SM229200""","""Cypriot Arabic""",33.0943,35.1674
"""LANGUAGE""","""SM229200""","""Cypriot Arabic""",33.0943,35.1674
"""LANGUAGE""","""SM229201""","""Cypriot Greek""",32.9781,34.9246
"""LANGUAGE""","""SM229201""","""Cypriot Greek""",32.9781,34.9246
"""LANGUAGE""","""SM229203""","""Czech Sign Language""",14.4774,50.012
"""LANGUAGE""","""SM229203""","""Czech Sign Language""",14.4774,50.012
"""LANGUAGE""","""SM229204""","""Czech""",15.1044,49.8734
"""LANGUAGE""","""SM229204""","""Czech""",15.1044,49.8734
"""LANGUAGE""","""SM229210""","""Daai Chin""",93.7853,20.7347
"""LANGUAGE""","""SM229210""","""Daai Chin""",93.7853,20.7347
"""LANGUAGE""","""SM229211""","""Da'a Kaili""",119.527,-1.2105
"""LANGUAGE""","""SM229211""","""Da'a Kaili""",119.527,-1.2105
"""LANGUAGE""","""SM229212""","""Daantanai'""",155.748,-6.4336
"""LANGUAGE""","""SM229212""","""Daantanai'""",155.748,-6.4336
"""LANGUAGE""","""SM229213""","""Daasanach""",35.9888,4.5888
"""LANGUAGE""","""SM229213""","""Daasanach""",35.9888,4.5888
"""LANGUAGE""","""SM229214""","""Daats'iin""",35.2226,11.5284
"""LANGUAGE""","""SM229214""","""Daats'iin""",35.2226,11.5284
"""LANGUAGE""","""SM229218""","""Dabarre""",43.3304,1.2179
"""LANGUAGE""","""SM229218""","""Dabarre""",43.3304,1.2179
"""LANGUAGE""","""SM229223""","""Dabe""",139.116,-2.0508
"""LANGUAGE""","""SM229223""","""Dabe""",139.116,-2.0508
"""LANGUAGE""","""SM229229""","""Dacian""",23.3,46.2
"""LANGUAGE""","""SM229229""","""Dacian""",23.3,46.2
"""LANGUAGE""","""SM229231""","""Dadiya""",11.3587,9.6271
"""LANGUAGE""","""SM229231""","""Dadiya""",11.3587,9.6271
"""LANGUAGE""","""SM229232""","""Dadibi""",144.511,-6.6577
"""LANGUAGE""","""SM229232""","""Dadibi""",144.511,-6.6577
"""DIALECT""","""SM229235""","""Dadua""",125.8637,-8.486
"""LANGUAGE""","""SM229239""","""Dagaari Dioula""",-2.4857,11.6839
"""LANGUAGE""","""SM229239""","""Dagaari Dioula""",-2.4857,11.6839
"""LANGUAGE""","""SM229242""","""Daga""",149.263,-9.9747
"""LANGUAGE""","""SM229242""","""Daga""",149.263,-9.9747
"""LANGUAGE""","""SM229244""","""Dagang-Baoshan-Liangcun""",112.0456,23.8877
"""LANGUAGE""","""SM229244""","""Dagang-Baoshan-Liangcun""",112.0456,23.8877
"""LANGUAGE""","""SM229245""","""Dagbani""",-0.4323,9.6474
"""LANGUAGE""","""SM229245""","""Dagbani""",-0.4323,9.6474
"""LANGUAGE""","""SM229247""","""Dagba""",18.4847,8.8428
"""LANGUAGE""","""SM229247""","""Dagba""",18.4847,8.8428
"""LANGUAGE""","""SM229251""","""Dagik""",29.9404,10.583
"""LANGUAGE""","""SM229251""","""Dagik""",29.9404,10.583
"""LANGUAGE""","""SM229255""","""Dagoman""",132.379,-15.764
"""LANGUAGE""","""SM229255""","""Dagoman""",132.379,-15.764
"""LANGUAGE""","""SM229258""","""Dahalo""",40.37,-2.1843
"""LANGUAGE""","""SM229258""","""Dahalo""",40.37,-2.1843
"""LANGUAGE""","""SM229259""","""Dahalik""",40.0819,15.7329
"""LANGUAGE""","""SM229259""","""Dahalik""",40.0819,15.7329
"""LANGUAGE""","""SM229260""","""Daho-Doo""",-7.3558,5.7246
"""LANGUAGE""","""SM229260""","""Daho-Doo""",-7.3558,5.7246
"""LANGUAGE""","""SM229265""","""Dai""",129.687,-7.5589
"""LANGUAGE""","""SM229265""","""Dai""",129.687,-7.5589
"""LANGUAGE""","""SM229266""","""Dair""",30.6782,12.474
"""LANGUAGE""","""SM229266""","""Dair""",30.6782,12.474
"""LANGUAGE""","""SM229267""","""Dai Zhuang""",104.4,23.4
"""LANGUAGE""","""SM229267""","""Dai Zhuang""",104.4,23.4
"""LANGUAGE""","""SM229272""","""Dakaka""",168.013,-16.2696
"""LANGUAGE""","""SM229272""","""Dakaka""",168.013,-16.2696
"""LANGUAGE""","""SM229275""","""Dakka""",119.235,-3.3367
"""LANGUAGE""","""SM229275""","""Dakka""",119.235,-3.3367
"""LANGUAGE""","""SM229279""","""Dakota""",-102.12,47.6857
"""LANGUAGE""","""SM229279""","""Dakota""",-102.12,47.6857
"""LANGUAGE""","""SM229282""","""Dakpakha""",91.8245,27.3762
"""LANGUAGE""","""SM229282""","""Dakpakha""",91.8245,27.3762
"""LANGUAGE""","""SM229288""","""Dalecarlian""",13.8304,61.2914
"""LANGUAGE""","""SM229288""","""Dalecarlian""",13.8304,61.2914
"""LANGUAGE""","""SM229294""","""Dalmatian""",18.0238,42.7095
"""LANGUAGE""","""SM229294""","""Dalmatian""",18.0238,42.7095
"""LANGUAGE""","""SM229296""","""Daloa Bété""",-6.6394,6.6928
"""LANGUAGE""","""SM229296""","""Daloa Bété""",-6.6394,6.6928
"""LANGUAGE""","""SM229300""","""Dama (Cameroon)""",14.0597,8.7221
"""LANGUAGE""","""SM229300""","""Dama (Cameroon)""",14.0597,8.7221
"""LANGUAGE""","""SM229301""","""Damakawa""",5.4914,11.0808
"""LANGUAGE""","""SM229301""","""Damakawa""",5.4914,11.0808
"""LANGUAGE""","""SM229305""","""Damal""",137.496,-4.1735
"""LANGUAGE""","""SM229305""","""Damal""",137.496,-4.1735
"""LANGUAGE""","""SM229307""","""Daman-Diu Portuguese""",72.8415,20.3968
"""LANGUAGE""","""SM229307""","""Daman-Diu Portuguese""",72.8415,20.3968
"""LANGUAGE""","""SM229311""","""Dambi""",146.474,-7.0059
"""LANGUAGE""","""SM229311""","""Dambi""",146.474,-7.0059
"""LANGUAGE""","""SM229315""","""Dameli""",71.6806,35.299
"""LANGUAGE""","""SM229315""","""Dameli""",71.6806,35.299
"""LANGUAGE""","""SM229320""","""Dampelas""",120.219,0.7023
"""LANGUAGE""","""SM229320""","""Dampelas""",120.219,0.7023
"""LANGUAGE""","""SM229321""","""Damu""",95.5,29.483
"""LANGUAGE""","""SM229321""","""Damu""",95.5,29.483
"""LANGUAGE""","""SM229323""","""Danau""",96.998,20.4957
"""LANGUAGE""","""SM229323""","""Danau""",96.998,20.4957
"""LANGUAGE""","""SM229325""","""Danaru""",145.457,-5.5363
"""LANGUAGE""","""SM229325""","""Danaru""",145.457,-5.5363
"""DIALECT""","""SM229327""","""Dancun""",112.7199,22.275
"""DIALECT""","""SM229327""","""Dancun""",112.7199,22.275
"""LANGUAGE""","""SM229328""","""Dandami Maria""",81.3598,18.7475
"""LANGUAGE""","""SM229328""","""Dandami Maria""",81.3598,18.7475
"""LANGUAGE""","""SM229332""","""Dangaura Tharu""",81.7761,27.8834
"""LANGUAGE""","""SM229332""","""Dangaura Tharu""",81.7761,27.8834
"""LANGUAGE""","""SM229336""","""Dangaleat""",18.385,12.1517
"""LANGUAGE""","""SM229336""","""Dangaleat""",18.385,12.1517
"""LANGUAGE""","""SM229340""","""Danish Sign Language""",12.3187,55.8257
"""LANGUAGE""","""SM229340""","""Danish Sign Language""",12.3187,55.8257
"""LANGUAGE""","""SM229341""","""Danish""",9.3628,54.8655
"""LANGUAGE""","""SM229341""","""Danish""",9.3628,54.8655
"""LANGUAGE""","""SM229348""","""Dan""",-8.2454,7.2281
"""LANGUAGE""","""SM229348""","""Dan""",-8.2454,7.2281
"""LANGUAGE""","""SM229349""","""Dano""",145.254,-5.9219
"""LANGUAGE""","""SM229349""","""Dano""",145.254,-5.9219
"""DIALECT""","""SM229350""","""Danshe""",9.2833,10.05
"""LANGUAGE""","""SM229359""","""Daohua""",101.0072,30.0325
"""LANGUAGE""","""SM229359""","""Daohua""",101.0072,30.0325
"""LANGUAGE""","""SM229363""","""Daonda""",141.22,-3.3144
"""LANGUAGE""","""SM229363""","""Daonda""",141.22,-3.3144
"""LANGUAGE""","""SM229364""","""Dao""",136.421,-3.2864
"""LANGUAGE""","""SM229364""","""Dao""",136.421,-3.2864
"""LANGUAGE""","""SM229371""","""Darai""",84.1357,27.8623
"""LANGUAGE""","""SM229371""","""Darai""",84.1357,27.8623
"""LANGUAGE""","""SM229376""","""Dar Daju Daju""",18.7996,12.1187
"""LANGUAGE""","""SM229376""","""Dar Daju Daju""",18.7996,12.1187
"""LANGUAGE""","""SM229381""","""Dar Fur Daju""",25.3127,12.2598
"""LANGUAGE""","""SM229381""","""Dar Fur Daju""",25.3127,12.2598
"""LANGUAGE""","""SM229382""","""North-Central Dargwa""",47.4388,42.4257
"""LANGUAGE""","""SM229382""","""North-Central Dargwa""",47.4388,42.4257
"""LANGUAGE""","""SM229384""","""Dari""",67.3593,31.0405
"""LANGUAGE""","""SM229384""","""Dari""",67.3593,31.0405
"""DIALECT""","""SM229388""","""Darkhat""",99.4449,50.623
"""DIALECT""","""SM229388""","""Darkhat""",99.4449,50.623
"""LANGUAGE""","""SM229389""","""Darlong""",91.3339,23.992
"""LANGUAGE""","""SM229389""","""Darlong""",91.3339,23.992
"""LANGUAGE""","""SM229390""","""Paakantyi""",142.695,-32.7021
"""LANGUAGE""","""SM229390""","""Paakantyi""",142.695,-32.7021
"""LANGUAGE""","""SM229393""","""Darma""",80.5439,29.8629
"""LANGUAGE""","""SM229393""","""Darma""",80.5439,29.8629
"""LANGUAGE""","""SM229394""","""Daro-Matu Melanau""",111.536,2.5444
"""LANGUAGE""","""SM229394""","""Daro-Matu Melanau""",111.536,2.5444
"""LANGUAGE""","""SM229397""","""Dar Sila Daju""",22.2013,11.9861
"""LANGUAGE""","""SM229397""","""Dar Sila Daju""",22.2013,11.9861
"""DIALECT""","""SM229401""","""Darwazi""",70.7643,38.3161
"""DIALECT""","""SM229401""","""Darwazi""",70.7643,38.3161
"""LANGUAGE""","""SM229406""","""Dass""",9.5184,9.9325
"""LANGUAGE""","""SM229406""","""Dass""",9.5184,9.9325
"""LANGUAGE""","""SM229410""","""Barabayiiga-Gisamjanga""",35.2321,-4.4131
"""LANGUAGE""","""SM229410""","""Barabayiiga-Gisamjanga""",35.2321,-4.4131
"""DIALECT""","""SM229415""","""Daungwurrung""",145.4207,-36.9669
"""LANGUAGE""","""SM229419""","""Dagur""",124,48
"""LANGUAGE""","""SM229419""","""Dagur""",124,48
"""LANGUAGE""","""SM229422""","""Davawenyo""",126.458,7.2261
"""LANGUAGE""","""SM229422""","""Davawenyo""",126.458,7.2261
"""LANGUAGE""","""SM229426""","""Dawawa""",149.999,-10.1692
"""LANGUAGE""","""SM229426""","""Dawawa""",149.999,-10.1692
"""LANGUAGE""","""SM229428""","""Dawera-Daweloor""",130.06,-7.7632
"""LANGUAGE""","""SM229428""","""Dawera-Daweloor""",130.06,-7.7632
"""LANGUAGE""","""SM229431""","""Dawro""",37,6.95
"""LANGUAGE""","""SM229431""","""Dawro""",37,6.95
"""LANGUAGE""","""SM229434""","""Dâw""",-67.2934,-0.1177
"""LANGUAGE""","""SM229434""","""Dâw""",-67.2934,-0.1177
"""LANGUAGE""","""SM229440""","""Dayi""",136.22,-13.1806
"""LANGUAGE""","""SM229440""","""Dayi""",136.22,-13.1806
"""LANGUAGE""","""SM229441""","""Day""",17.5146,8.5261
"""LANGUAGE""","""SM229441""","""Day""",17.5146,8.5261
"""LANGUAGE""","""SM229442""","""Dazaga""",15.8517,15.7358
"""LANGUAGE""","""SM229442""","""Dazaga""",15.8517,15.7358
"""LANGUAGE""","""SM229443""","""Daza""",10.4865,10.1185
"""LANGUAGE""","""SM229443""","""Daza""",10.4865,10.1185
"""LANGUAGE""","""SM229456""","""Deccan""",75.717,18.5919
"""LANGUAGE""","""SM229456""","""Deccan""",75.717,18.5919
"""LANGUAGE""","""SM229461""","""Dedua""",147.627,-6.3821
"""LANGUAGE""","""SM229461""","""Dedua""",147.627,-6.3821
"""LANGUAGE""","""SM229466""","""Defaka""",7.5019,4.5845
"""LANGUAGE""","""SM229466""","""Defaka""",7.5019,4.5845
"""LANGUAGE""","""SM229469""","""Defi Gbe""",2.6861,6.4072
"""LANGUAGE""","""SM229469""","""Defi Gbe""",2.6861,6.4072
"""LANGUAGE""","""SM229471""","""Degaru""",86.7694,25.0461
"""LANGUAGE""","""SM229471""","""Degaru""",86.7694,25.0461
"""LANGUAGE""","""SM229474""","""Degema""",6.8099,4.7337
"""LANGUAGE""","""SM229474""","""Degema""",6.8099,4.7337
"""LANGUAGE""","""SM229475""","""Degenan""",146.572,-5.7089
"""LANGUAGE""","""SM229475""","""Degenan""",146.572,-5.7089
"""LANGUAGE""","""SM229476""","""Degexit'an""",-160.044,62.0697
"""LANGUAGE""","""SM229476""","""Degexit'an""",-160.044,62.0697
"""LANGUAGE""","""SM229479""","""Deg""",-2.2872,8.4385
"""LANGUAGE""","""SM229479""","""Deg""",-2.2872,8.4385
"""LANGUAGE""","""SM229483""","""Dehu""",167.229,-20.8892
"""LANGUAGE""","""SM229483""","""Dehu""",167.229,-20.8892
"""LANGUAGE""","""SM229485""","""Dehwari""",66.5977,29.5205
"""LANGUAGE""","""SM229485""","""Dehwari""",66.5977,29.5205
"""LANGUAGE""","""SM229490""","""Dek""",14.4833,11.0183
"""LANGUAGE""","""SM229490""","""Dek""",14.4833,11.0183
"""LANGUAGE""","""SM229493""","""Dela-Oenale""",122.852,-10.8469
"""LANGUAGE""","""SM229493""","""Dela-Oenale""",122.852,-10.8469
"""LANGUAGE""","""SM229498""","""Delo""",0.5973,7.91
"""LANGUAGE""","""SM229498""","""Delo""",0.5973,7.91
"""LANGUAGE""","""SM229505""","""Dema""",32.7731,-15.6894
"""LANGUAGE""","""SM229505""","""Dema""",32.7731,-15.6894
"""LANGUAGE""","""SM229508""","""Demisa""",136.694,-2.5456
"""LANGUAGE""","""SM229508""","""Demisa""",136.694,-2.5456
"""LANGUAGE""","""SM229509""","""Dem""",137.632,-3.7218
"""LANGUAGE""","""SM229509""","""Dem""",137.632,-3.7218
"""LANGUAGE""","""SM229512""","""Demta""",140.166,-2.3848
"""LANGUAGE""","""SM229512""","""Demta""",140.166,-2.3848
"""LANGUAGE""","""SM229513""","""Demushbo""",-70.8737,-4.8376
"""LANGUAGE""","""SM229513""","""Demushbo""",-70.8737,-4.8376
"""LANGUAGE""","""SM229514""","""Dendi (Central African Republic)""",22.566,4.4815
"""LANGUAGE""","""SM229514""","""Dendi (Central African Republic)""",22.566,4.4815
"""LANGUAGE""","""SM229515""","""Dendi (Benin)""",3.4911,11.6682
"""LANGUAGE""","""SM229515""","""Dendi (Benin)""",3.4911,11.6682
"""LANGUAGE""","""SM229517""","""Dengese""",21.4194,-3.2634
"""LANGUAGE""","""SM229517""","""Dengese""",21.4194,-3.2634
"""DIALECT""","""SM229519""","""Dengalu""",146.3598,-7.0572
"""LANGUAGE""","""SM229520""","""Dengka""",122.946,-10.7866
"""LANGUAGE""","""SM229520""","""Dengka""",122.946,-10.7866
"""LANGUAGE""","""SM229521""","""Deni""",-67.5029,-6.7496
"""LANGUAGE""","""SM229521""","""Deni""",-67.5029,-6.7496
"""LANGUAGE""","""SM229522""","""Deno""",10.4394,10.6315
"""LANGUAGE""","""SM229522""","""Deno""",10.4394,10.6315
"""LANGUAGE""","""SM229523""","""Denya""",9.3999,5.9724
"""LANGUAGE""","""SM229523""","""Denya""",9.3999,5.9724
"""LANGUAGE""","""SM229525""","""Deori""",93.7057,26.8615
